Cód Insumo Representativo,Cód insumo,Descrição do Insumo,Unidade de  Cálculo,COEFICIENTE,CATEGORIA,MACRO CLASSE,VíNCULO
12713,12733,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 15 MM",UN,"0,2284904",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12734,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 22 MM",UN,"0,4869209",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12735,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 28 MM",UN,"0,8010295",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12736,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 35 MM",UN,"1,8310747",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12737,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 42 MM",UN,"2,3589663",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12738,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 54 MM",UN,"4,6622544",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12739,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 66 MM",UN,"13,2713520",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12740,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 79 MM",UN,"20,7637357",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12741,"TE DE COBRE (REF 611) SEM ANEL DE SOLDA, BOLSA X BOLSA X BOLSA, 104 MM",UN,"45,3986763",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12742,"TUBO DE COBRE CLASSE ""E"", DN = 104 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"18,8551318",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12743,"TUBO DE COBRE CLASSE ""E"", DN = 22 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"1,7203488",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12744,"TUBO DE COBRE CLASSE ""E"", DN = 28 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"2,1833176",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12745,"TUBO DE COBRE CLASSE ""E"", DN = 35 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"3,1706062",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12746,"TUBO DE COBRE CLASSE ""E"", DN = 42 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"4,2814371",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12747,"TUBO DE COBRE CLASSE ""E"", DN = 54 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"6,2089505",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12748,"TUBO DE COBRE CLASSE ""E"", DN = 66 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"8,7472424",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,12749,"TUBO DE COBRE CLASSE ""E"", DN = 79 MM, PARA INSTALACAO HIDRAULICA PREDIAL",M,"12,7870575",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39660,"TUBO DE COBRE FLEXIVEL, D = 1/2 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M,"1,3176520",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39661,"TUBO DE COBRE FLEXIVEL, D = 3/16 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M,"0,4307197",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39662,"TUBO DE COBRE FLEXIVEL, D = 1/4 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M,"0,6315821",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39663,"TUBO DE COBRE FLEXIVEL, D = 5/16 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M,"0,7766961",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39664,"TUBO DE COBRE FLEXIVEL, D = 3/8 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M,"0,9714654",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39665,"TUBO DE COBRE FLEXIVEL, D = 5/8 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M,"1,6389095",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39666,"TUBO DE COBRE FLEXIVEL, D = 3/4 "", E = 0,79 MM, PARA AR-CONDICIONADO/ INSTALACOES GAS RESIDENCIAIS E COMERCIAIS",M,"1,9821000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39724,"TUBO DE COBRE CLASSE ""I"", DN = 1/2 "" (15 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"1,8599643",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39725,"TUBO DE COBRE CLASSE ""I"", DN = 3/4 "" (22 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"3,0315159",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39726,"TUBO DE COBRE CLASSE ""I"", DN = 1 "" (28 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"4,2000210",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39727,"TUBO DE COBRE CLASSE ""I"", DN = 1 1/4 "" (35 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"6,0746927",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39728,"TUBO DE COBRE CLASSE ""I"", DN = 1 1/2 "" (42 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"7,3816577",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39729,"TUBO DE COBRE CLASSE ""I"", DN = 2 "" (54 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"10,2221872",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39730,"TUBO DE COBRE CLASSE ""I"", DN = 2 1/2 "" (66 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"13,2628427",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39731,"TUBO DE COBRE CLASSE ""I"", DN = 3 "" (79 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"19,6431348",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39732,"TUBO DE COBRE CLASSE ""I"", DN = 4"" (104 MM), PARA INSTALACOES INDUSTRIAIS DE ALTA PRESSAO E VAPOR",M,"28,9135413",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39747,"TUBO DE COBRE CLASSE ""A"", DN = 1/2 "" (15 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"1,5483769",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39748,"TUBO DE COBRE CLASSE ""A"", DN = 3/4 "" (22 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"2,5053052",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39749,"TUBO DE COBRE CLASSE ""A"", DN = 1 "" (28 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"3,1869944",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39750,"TUBO DE COBRE CLASSE ""A"", DN = 1 1/4 "" (35 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"4,8134258",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39751,"TUBO DE COBRE CLASSE ""A"", DN = 1 1/2 "" (42 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"5,7911545",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39752,"TUBO DE COBRE, CLASSE ""A"", DN = 2"" (54 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"8,2401513",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39753,"TUBO DE COBRE CLASSE ""A"", DN = 2 1/2 "" (66 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"10,6599433",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39754,"TUBO DE COBRE CLASSE ""A"", DN = 3 "" (79 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"15,7049060",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39755,"TUBO DE COBRE CLASSE ""A"", DN = 4 "" (104 MM), PARA INSTALACOES DE MEDIA PRESSAO PARA GASES COMBUSTIVEIS E MEDICINAIS",M,"23,8121651",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39855,"LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 15 MM",UN,"0,0945477",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39856,"LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 22 MM",UN,"0,2227125",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39857,"LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 28 MM",UN,"0,3603320",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39858,"LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 35 MM",UN,"0,7994537",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39859,"LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 42 MM",UN,"1,2322723",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39860,"LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 54 MM",UN,"1,8909549",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39861,"LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 66 MM",UN,"5,3986763",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39862,"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 15 MM X 1/2""",UN,"0,4517281",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39863,"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 1/2""",UN,"0,4580313",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39864,"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 3/4""",UN,"0,5683370",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39865,"CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 28 MM X 1/2""",UN,"0,8010295",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39866,"CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 15 MM",UN,"0,5940750",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39867,"CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 22 MM",UN,"1,3205169",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39868,"CURVA DE TRANSPOSICAO BRONZE/LATAO (REF 736) SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM",UN,"2,3789264",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39869,"COTOVELO BRONZE/LATAO (REF 707-3) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 15MM X 1/2""",UN,"0,4485765",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39870,"COTOVELO BRONZE/LATAO (REF 707-3) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22MM X 1/2""",UN,"0,6859964",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39871,"COTOVELO BRONZE/LATAO (REF 707-3) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22MM X 3/4""",UN,"0,7689883",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39872,"JUNTA DE EXPANSAO DE COBRE (REF 900), PONTA X PONTA, 15 MM",UN,"14,4831390",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39873,"JUNTA DE EXPANSAO DE COBRE (REF 900), PONTA X PONTA, 22 MM",UN,"16,7995588",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39874,"JUNTA DE EXPANSAO DE COBRE (REF 900), PONTA X PONTA, 28 MM",UN,"18,4520433",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39875,"JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 35 MM",UN,"21,1193403",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39876,"JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 42 MM",UN,"26,4413279",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39877,"JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 54 MM",UN,"36,6729698",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39878,"JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 66 MM",UN,"48,4389117",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39879,"CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 15 MM",UN,"0,1670344",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39880,"CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 22 MM",UN,"0,3697867",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39881,"CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM",UN,"0,5935497",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39882,"CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 35 MM",UN,"1,5631894",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39883,"CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 42 MM",UN,"2,4960605",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39884,"CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 54 MM",UN,"3,7073222",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39885,"CURVA 45 GRAUS DE COBRE (REF 606) SEM ANEL DE SOLDA, BOLSA X BOLSA, 66 MM",UN,"8,8107995",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39886,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 22 X 15 MM",UN,"0,1932976",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39887,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 28 X 22 MM",UN,"0,2899464",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39888,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 35 X 28 MM",UN,"0,6628848",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39890,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 42 X 35 MM",UN,"1,1314214",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39891,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 54 X 42 MM",UN,"1,5952306",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39892,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 66 X 54 MM",UN,"4,9721609",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39895,"TE DUPLA CURVA BRONZE/LATAO (REF 764) SEM ANEL DE SOLDA, ROSCA F X BOLSA X ROSCA F, 1/2"" X 15 X 1/2""",UN,"1,6493329",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39896,"TE DUPLA CURVA BRONZE/LATAO (REF 764) SEM ANEL DE SOLDA, ROSCA F X BOLSA X ROSCA F, 3/4"" X 22 X 3/4""",UN,"2,4172707",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39897,PASTA PARA SOLDA DE TUBOS E CONEXOES DE COBRE (EMBALAGEM COM 250 G),UN,"1,7333754",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12713,39914,"SOLDA EM VARETA FOSCOPER, D = *2,5* MM  X COMPRIMENTO 500 MM",KG,"8,1941380",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12768,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 2"", VAZAO MAXIMA DE 30 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN,"12,2058824",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12769,"HIDROMETRO UNIJATO / MEDIDOR DE AGUA, DN 1/2"", VAZAO MAXIMA DE 1,5 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
12769,12770,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 1"", VAZAO MAXIMA DE 10 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN,"5,2205882",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12772,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 1 1/2"", VAZAO MAXIMA DE 20 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN,"8,6764706",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12773,"HIDROMETRO UNIJATO / MEDIDOR DE AGUA, DN 1/2"", VAZAO MAXIMA DE 3 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN,"1,0735294",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12774,"HIDROMETRO UNIJATO / MEDIDOR DE AGUA, DN 3/4"", VAZAO MAXIMA DE 5 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)0,",UN,"1,3235294",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12775,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 1"", VAZAO MAXIMA DE 7 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN,"3,8235294",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12776,"HIDROMETRO WOLTMANN, DN 2"", VAZAO MAXIMA DE 50 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, TURBINA HORIZONTAL, EQUIPADO COM TELIMETRIA (SEM CONEXOES)",UN,"19,7058824",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12769,12777,"HIDROMETRO WOLTMANN, DN 3"", VAZAO MAXIMA DE 80 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, TURBINA HORIZONTAL, EQUIPADO COM TELIMETRIA (SEM CONEXOES)",UN,"25,7352941",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12889,12888,"APARELHO DE APOIO DE NEOPRENE FRETADO, 60 X 45 X 7,6 CM, COM FRETAGEM DE ACO DE 4 MM INTERCALADAS COM ELASTOMERO DE 11 MM E REVESTIMENTO FINAL COM ELASTOMERO DE 6 MM",DM3,"1,5313974",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12889,12889,"APARELHO DE APOIO DE NEOPRENE SIMPLES/ NAO FRETADO, 100 X 100 CM, ESPESSURA 6,3 MM",DM3,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
12895,4815,BALDE VERMELHO PARA SINALIZACAO DE VIAS,UN,"0,4200000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,12892,"LUVA RASPA DE COURO, CANO CURTO (PUNHO *7* CM)",PAR,"0,9000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,12893,BOTA DE SEGURANCA COM BIQUEIRA DE ACO E COLARINHO ACOLCHOADO,PAR,"4,8000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,12894,"CAPA PARA CHUVA EM PVC COM FORRO DE POLIESTER, COM CAPUZ (AMARELA OU AZUL)",UN,"1,3000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,12895,"CAPACETE DE SEGURANCA ABA FRONTAL COM SUSPENSAO DE POLIETILENO, SEM JUGULAR (CLASSE B)",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
12895,36141,MASCARA DE SEGURANCA PARA SOLDA COM ESCUDO DE CELERON E CARNEIRA DE PLASTICO COM REGULAGEM,UN,"2,7000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36142,"PROTETOR AUDITIVO TIPO PLUG DE INSERCAO COM CORDAO, ATENUACAO SUPERIOR A 15 DB",UN,"0,1500000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36143,"PROTETOR AUDITIVO TIPO CONCHA COM ABAFADOR DE RUIDOS, ATENUACAO ACIMA DE 22 DB",UN,"2,0500000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36144,"RESPIRADOR DESCARTAVEL SEM VALVULA DE EXALACAO, PFF 1",UN,"0,1120000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36145,"BOTA DE PVC PRETA, CANO MEDIO, SEM FORRO",PAR,"2,8800000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36146,"PROTETOR SOLAR FPS 30, EMBALAGEM 2 LITROS",UN,"17,0000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36147,"LUVA DE BORRACHA ISOLANTE PARA ALTA TENSAO, RESISTENTE A OZONIO, TENSAO DE ENSAIO 2,5 KV (PAR)",PAR,"25,8765000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36148,"CINTURAO DE SEGURANCA TIPO PARAQUEDISTA, FIVELA EM ACO, AJUSTE NO SUSPENSARIO, CINTURA E PERNAS",UN,"4,8000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36149,"TRAVA-QUEDAS EM ACO PARA CORDA DE 12 MM, EXTENSOR DE 25 X 300 MM, COM MOSQUETAO TIPO GANCHO TRAVA DUPLA",UN,"11,7500000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36150,"AVENTAL DE SEGURANCA DE RASPA DE COURO 1,00 X 0,60 M",UN,"2,9700000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36151,MANGOTE DE SEGURANCA EM RASPA DE COURO,UN,"2,0000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36152,"OCULOS DE SEGURANCA CONTRA IMPACTOS COM LENTE INCOLOR, ARMACAO NYLON, COM PROTECAO UVA E UVB",UN,"0,3900000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,36153,"TALABARTE DE SEGURANCA, 2 MOSQUETOES TRAVA DUPLA *53* MM DE ABERTURA, COM ABSORVEDOR DE ENERGIA",UN,"13,3750000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,38200,"CORDA DE POLIAMIDA 12 MM TIPO BOMBEIRO, PARA TRABALHO EM ALTURA",100M,"42,6829268",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12895,38374,CADEIRA SUSPENSA MANUAL / BALANCIM INDIVIDUAL (NBR 14751),UN,"72,1951220",REPRESENTADO,MATERIAL,NACIONAL CAIXA
12898,12898,"MANOMETRO COM CAIXA EM ACO PINTADO, ESCALA *10* KGF/CM2 (*10* BAR), DIAMETRO NOMINAL DE 100 MM, CONEXAO DE 1/2""",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
12898,12899,"MANOMETRO COM CAIXA EM ACO PINTADO, ESCALA *10* KGF/CM2 (*10* BAR), DIAMETRO NOMINAL DE *63* MM, CONEXAO DE 1/4""",UN,"0,6304348",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13244,13244,"CONE DE SINALIZACAO EM PVC RIGIDO COM FAIXA REFLETIVA, H = 70 / 76 CM",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
13244,34498,"CONE DE SINALIZACAO EM PVC FLEXIVEL, H = 70 / 76 CM (NBR 15071)",UN,"2,3756993",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13329,12294,"SOQUETE DE PORCELANA BASE E27, PARA USO AO TEMPO, PARA LAMPADAS",UN,"2,3870968",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13329,12295,"SOQUETE DE BAQUELITE BASE E27, PARA LAMPADAS",UN,"0,7688172",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13329,12296,"SOQUETE DE PORCELANA BASE E27, FIXO DE TETO, PARA LAMPADAS",UN,"0,9946237",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13329,13329,"SOQUETE DE PVC / TERMOPLASTICO BASE E27, COM RABICHO, PARA LAMPADAS",UN,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
13329,14543,"SOQUETE DE PVC / TERMOPLASTICO BASE E27, COM CHAVE, PARA LAMPADAS",UN,"1,7043011",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13329,20256,"ROLDANA PLASTICA COM PREGO, TAMANHO 30 X 30 MM, PARA INSTALACAO ELETRICA APARENTE",UN,"0,0913978",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13415,7602,"TORNEIRA METAL AMARELO COM BICO PARA JARDIM, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1128)",UN,"0,3136879",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13415,7603,"TORNEIRA METAL AMARELO CURTA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1120)",UN,"0,3041848",REPRESENTADO,MATERIAL,NACIONAL CAIXA
13415,7604,"TORNEIRA CROMADA SEM BICO PARA TANQUE, PADRAO POPULAR, 1/2 "" OU 3/4 "" (REF 1126)",UN,"0,3163906",REPRESENTADO,MATERIAL,NACIONAL CAIXA
